Date,Market Cap,Volume,Open,Close
2/14/2024,974585308372,37331081151,49732,51790
2/13/2024,981463410833,37684440687,50050,49732
2/12/2024,945579645769,13196875461,48190,50050
2/11/2024,938210772985,16461159742,47769,48190
2/10/2024,925541926939,41993952311,47143,47769
2/9/2024,890468166608,27709605138,45338,47143
2/8/2024,868672050078,21200879625,44247,45338
2/7/2024,845393687726,17131113853,43088,44247
2/6/2024,836630860392,18682275992,42648,43088
2/5/2024,835416357159,11250814654,42599,42648
2/4/2024,842668526995,7779819312,42977,42599
2/3/2024,846561992602,18624791426,43171,42977
2/2/2024,844585195328,22443682769,43069,43171
2/1/2024,835421372331,22197944957,42583,43069
1/31/2024,839294111913,24526664209,42892,42583
1/30/2024,849198976216,20680322267,43268,42892
1/29/2024,824240091063,13669905345,42027,43268
1/28/2024,826254540126,10694258830,42120,42027
1/27/2024,820989861818,22681602409,41863,42120
1/26/2024,783180536825,13376924613,39938,41863
1/25/2024,786928905377,22217129215,40124,39938
1/24/2024,779133357030,29683327703,39833,40124
1/23/2024,775020895102,31202848830,39505,39833
1/22/2024,814709364023,8032696834,41542,39505
1/21/2024,817217622404,9533488489,41626,41542
1/20/2024,815241536115,24407872955,41601,41626
1/19/2024,808845819110,25160430945,41261,41601
1/18/2024,836987995503,21299064875,42714,41261
1/17/2024,845770850850,22023116042,43148,42714
1/16/2024,835225973286,22634527324,42587,43148
1/15/2024,822907066751,16968959097,41801,42587
1/14/2024,839198740717,19424747840,42848,41801
1/13/2024,838383512177,45913301456,42894,42848
1/12/2024,909846384596,49198128806,46314,42894
1/11/2024,915259343942,52030057181,46632,46314
1/10/2024,902166917320,39887918406,46106,46632
1/9/2024,919666641903,40821502384,46936,46106
1/8/2024,856926317087,15144653805,43884,46936
1/7/2024,861211168830,11841102132,43956,43884
1/6/2024,863690851062,29364675804,44114,43956
1/5/2024,866352960237,26123887043,44196,44114
1/4/2024,838208392904,43146162598,42822,44196
1/3/2024,878395004793,39089952716,44995,42822
1/2/2024,863804922702,16958999498,44169,44995
1/1/2024,827596236151,14183728910,42208,44169
12/31/2023,826609156661,14727224645,42221,42208
12/30/2023,822933961871,24832397519,42075,42221
12/29/2023,836073458798,20336573644,42601,42075
12/28/2023,849194163327,23244754807,43418,42601
12/27/2023,832471600532,20477744540,42516,43418
12/26/2023,854524607073,18744716867,43638,42516
12/25/2023,845029028630,18313974070,43035,43638
12/24/2023,856850313226,9872050976,43752,43035
12/23/2023,861822676200,20833936535,44004,43752
12/22/2023,858312140015,21948638203,43850,44004
12/21/2023,854173854160,28334648886,43634,43850
12/20/2023,827483345953,23402523668,42250,43634
12/19/2023,834757901244,26473040427,42684,42250
12/18/2023,810534011291,16536428696,41411,42684
12/17/2023,825747211475,13524832238,42247,41411
12/16/2023,821883086852,17134765249,41992,42247
12/15/2023,841400560143,22978695605,43010,41992
12/14/2023,840112594143,26301358636,42932,43010
12/13/2023,812055172696,24919333991,41451,42932
12/12/2023,806178244439,39734542164,41201,41451
12/11/2023,856192504674,11865167562,43758,41201
12/10/2023,855611272270,17074228506,43745,43758
12/9/2023,863242780337,24726661393,44202,43745
12/8/2023,848245522795,27712048105,43270,44202
