Date,Market Cap,Volume,Open,Close
8/28/2024,78160031800,1042927607,534.67,536.56
8/27/2024,80080391634,971837223,548.85,534.67
8/26/2024,83610905695,801561229,573.11,548.85
8/25/2024,84650512772,1096537691,580.91,573.11
8/24/2024,86138952585,1209666816,590.47,580.91
8/23/2024,85179220985,1204928827,583.76,590.47
8/22/2024,83056570988,1112040435,569.55,583.76
8/21/2024,83358274544,1333942725,569.51,569.55
8/20/2024,81819968892,835825602,561.35,569.51
8/19/2024,77408470294,641658586,530.6,561.35
8/18/2024,79079252404,665967566,542.03,530.6
8/17/2024,75855800746,721531477,519.72,542.03
8/16/2024,75841500331,835902359,519.99,519.72
8/15/2024,76380430420,791043544,523.84,519.99
8/14/2024,76342061984,967141274,523.55,523.84
8/13/2024,75670419008,1003673166,518.75,523.55
8/12/2024,73430101810,797141782,503.47,518.75
8/11/2024,76361242414,537804504,523.41,503.47
8/10/2024,74121729932,588500104,508.51,523.41
8/9/2024,75379973055,964414903,517.02,508.51
8/8/2024,69405610033,1172923834,474.92,517.02
8/7/2024,70529736006,1608444665,483.58,474.92
8/6/2024,67825646616,3688148819,464.92,483.58
8/5/2024,72455031846,1204020187,495.96,464.92
8/4/2024,77275298117,920058736,529.82,495.96
8/3/2024,79207573786,1190046277,542.95,529.82
8/2/2024,83943056335,1103476839,575.4,542.95
8/1/2024,84116308113,819116546,576.72,575.4
7/31/2024,85470855220,811283571,585.82,576.72
7/30/2024,83786153370,894893854,574.72,585.82
7/29/2024,89894878402,456744572,584.42,574.72
7/28/2024,89569383275,814108946,582.16,584.42
7/27/2024,89386228931,708560782,581.07,582.16
7/26/2024,87881569568,1131076444,570.93,581.07
7/25/2024,88376610702,680183859,574.41,570.93
7/24/2024,89637632646,898212597,582.45,574.41
7/23/2024,90711577824,1076044016,589.29,582.45
7/22/2024,92565473860,888499706,601.82,589.29
7/21/2024,91357106145,612596079,593.76,601.82
7/20/2024,91326026618,1198263277,593.63,593.76
7/19/2024,88003321839,749609076,571.97,593.63
7/18/2024,87605945219,801369061,568.66,571.97
7/17/2024,88732963754,1214855893,577.07,568.66
7/16/2024,90237693987,1118557941,586.5,577.07
7/15/2024,83985308455,594170752,544.99,586.5
7/14/2024,81949861356,628511639,531.83,544.99
7/13/2024,82091505747,796401058,533.8,531.83
7/12/2024,80735885201,807513195,525.42,533.8
7/11/2024,80718169617,846017353,524.29,525.42
7/10/2024,79558013405,741939896,516.67,524.29
7/9/2024,78514420114,1586231681,510.23,516.67
7/8/2024,75281277003,886962556,489.9,510.23
7/7/2024,81193238739,775622840,527.46,489.9
7/6/2024,76714273647,2604851068,498.62,527.46
7/5/2024,79274495247,1545553921,513.95,498.62
7/4/2024,85665920084,1001238960,556.98,513.95
7/3/2024,89098620872,606289001,579.02,556.98
7/2/2024,88672388633,664117687,576.46,579.02
7/1/2024,89479656642,679465520,581.78,576.46
6/30/2024,87526072993,405914727,569.04,581.78
6/29/2024,87198053055,723489523,566.78,569.04
6/28/2024,89308267430,821012227,580.48,566.78
6/27/2024,87994251271,706189026,571.97,580.48
6/26/2024,88851602668,822683285,578.1,571.97
6/25/2024,87271749669,1423801612,568.29,578.1
6/24/2024,88704371857,602832218,577.11,568.29
6/23/2024,90831383358,374691319,590.56,577.11
6/22/2024,90166701079,763964474,585.86,590.56
6/21/2024,90412994443,1092535047,586.91,585.86
6/20/2024,91968780053,965104859,598.18,586.91
6/19/2024,90374753661,1785473969,588.35,598.18
6/18/2024,92863624576,993748366,603.93,588.35
6/17/2024,93844222933,520408916,609.83,603.93
6/16/2024,93495111372,573133473,607.81,609.83
6/15/2024,92795708621,1081824864,603.05,607.81
6/14/2024,92296382371,1191864007,599.16,603.05
6/13/2024,95223345273,1554248335,618.84,599.16
6/12/2024,92483600937,2229553819,601.69,618.84
6/11/2024,95971068300,2274746205,624.11,601.69
6/10/2024,1.04E+11,814918779,673.5,624.11
6/9/2024,1.05E+11,970666024,682.78,673.5
6/8/2024,1.05E+11,1735949561,683.34,682.78
6/7/2024,1.09E+11,1902933087,710.04,683.34
6/6/2024,1.07E+11,2624815114,699.92,710.04
6/5/2024,1.05E+11,2674092197,686.51,699.92
6/4/2024,96392830574,1961098630,626.56,686.51
6/3/2024,92815739995,729625293,602.95,626.56
6/2/2024,92391643482,592940995,600.92,602.95
6/1/2024,91484499156,671745610,593.71,600.92
5/31/2024,91502935476,773657056,595.08,593.71
5/30/2024,91603797198,797384783,595.19,595.08
5/29/2024,92543487820,1009878411,601.03,595.19
5/28/2024,92794496509,508494021,603.74,601.03
5/27/2024,92343972911,447550015,600.01,603.74
5/26/2024,92584613097,508791151,602.19,600.01
5/25/2024,92360876903,940610008,600.02,602.19
5/24/2024,92058316192,1796320949,598.8,600.02
5/23/2024,94552013228,1215122797,614.72,598.8
5/22/2024,95158766354,3023714567,618.82,614.72
5/21/2024,92470262769,1167876583,600.78,618.82
5/20/2024,88348285099,455091361,574.23,600.78
5/19/2024,89210402687,540351694,579.67,574.23
5/18/2024,89345836130,734013396,581.35,579.67
5/17/2024,87586341914,1189632314,569.18,581.35
5/16/2024,89750725895,1173996654,582.28,569.18
5/15/2024,87132189800,1175231611,566.65,582.28
5/14/2024,91128253346,1118088663,591.44,566.65
5/13/2024,91357231413,665663954,594.05,591.44
5/12/2024,90985809411,732903352,591.53,594.05
5/11/2024,90121338454,979380478,585.63,591.53
5/10/2024,91661021846,1468087112,596.36,585.63
5/9/2024,90472546734,1083801550,588.6,596.36
5/8/2024,89135136394,929793216,577.82,588.6
5/7/2024,90503755093,895425709,588,577.82
5/6/2024,90932867485,631555783,591.57,588
5/5/2024,90184115704,676369302,585.71,591.57
5/4/2024,90414397262,1062371452,586.43,585.71
5/3/2024,86212207867,1016005524,560.71,586.43
5/2/2024,86647236480,1783633523,562.22,560.71
5/1/2024,89108408711,2100807102,578.19,562.22
4/30/2024,91413161402,1017859044,593.25,578.19
4/29/2024,92231373171,796795163,599.58,593.25
4/28/2024,91640333790,861110797,596.4,599.58
4/27/2024,91947535565,940122409,597.88,596.4
4/26/2024,94529875011,1337858222,614.4,597.88
4/25/2024,93635542240,1951230236,607.55,614.4
4/24/2024,93383801411,1640219504,607,607.55
4/23/2024,93140127566,1686206129,605.26,607
4/22/2024,89091610680,941957910,578.9,605.26
4/21/2024,87856105613,885801600,570.62,578.9
4/20/2024,85923611883,1703907738,556.77,570.62
4/19/2024,84807720113,1851464362,551.58,556.77
4/18/2024,82333439697,2009266142,535.02,551.58
4/17/2024,82504700022,1724799037,536.83,535.02
4/16/2024,85011167550,1923606614,553.3,536.83
4/15/2024,87408969383,2548769848,567.9,553.3
4/14/2024,86099199590,3926924239,557.28,567.9
4/13/2024,91576948683,3524418375,596.66,557.28
4/12/2024,93147540999,1771383088,605.51,596.66
4/11/2024,93728978737,1756006041,609.12,605.51
4/10/2024,89457255375,1802531702,581.16,609.12
4/9/2024,90363296271,1495830970,587.46,581.16
4/8/2024,89964937319,676313896,584.3,587.46
4/7/2024,90006788488,775436632,585.39,584.3
4/6/2024,89285197820,1806671109,580.07,585.39
4/5/2024,90093875528,2275897557,585.57,580.07
4/4/2024,86761624020,1854083310,563.6,585.57
4/3/2024,84673062504,2713113954,550.86,563.6
4/2/2024,89063444406,1826009070,577.96,550.86
4/1/2024,93359245454,1048614404,606.63,577.96
3/31/2024,92468814502,1438092187,601.21,606.63
3/30/2024,94853921652,2715563836,616.58,601.21
3/29/2024,89729624228,1634125731,583.29,616.58
3/28/2024,88283571539,1665956947,575.55,583.29
3/27/2024,89155437215,1693306627,580.85,575.55
3/26/2024,89876154813,2019031737,586.43,580.85
3/25/2024,87519325913,1327630622,568.74,586.43
3/24/2024,85369948094,1672186084,554.16,568.74
3/23/2024,84337192672,3124492965,549.86,554.16
3/22/2024,85103106052,2672849104,553.72,549.86
3/21/2024,85594796096,3417739337,556.51,553.72
3/20/2024,78392022182,5581637724,507.01,556.51
3/19/2024,85304304768,5073017806,554.21,507.01
3/18/2024,87429171407,4260820679,572.03,554.21
3/17/2024,88382508261,4873020294,575.44,572.03
3/16/2024,95332139988,7438316980,621.66,575.44
3/15/2024,92860879160,6486341765,603.27,621.66
3/14/2024,96122795409,7835799279,628.45,603.27
3/13/2024,82973515891,5281781628,539.4,628.45
3/12/2024,80459552314,4318571111,522.84,539.4
3/11/2024,81339640186,5083263183,528.95,522.84
3/10/2024,75419943810,2396403756,490.14,528.95
3/9/2024,74464367367,4297278095,485.31,490.14
3/8/2024,72859603564,3666791988,473.46,485.31
3/7/2024,65872619718,3831483586,428.8,473.46
3/6/2024,61079862301,4165589174,396.66,428.8
3/5/2024,64496468995,2307466549,420.01,396.66
3/4/2024,63713281197,1719584988,414.2,420.01
3/3/2024,63204592655,1314387721,410.84,414.2
3/2/2024,62775122739,1385332677,407.35,410.84
