Date,Market Cap,Volume,Open,Close
3/8/2024,1.00822E+11,85788784354,1,1.003
3/7/2024,1.00524E+11,1.0086E+11,1.001,1
3/6/2024,1.00446E+11,1.29456E+11,1.001,1.001
3/5/2024,99604141292,1.00308E+11,1.002,1.001
3/4/2024,99558140763,58187989531,1.001,1.002
3/3/2024,99236691117,57359097474,1.001,1.001
3/2/2024,99274662637,64886564825,1,1.001
3/1/2024,98821123301,84317894880,0.998842,1
2/29/2024,98408639153,1.21319E+11,0.998777,0.998842
2/28/2024,98383119474,55635807310,1,0.998777
2/27/2024,98159651669,57329087982,1,1
2/26/2024,97906044227,31387217215,0.99999,1
2/25/2024,97845940205,27955719586,0.999437,0.99999
2/24/2024,97932080922,38032915008,0.99974,0.999437
2/23/2024,97790168761,48986644140,0.999726,0.99974
2/22/2024,98144682612,47761060204,1.001,0.999726
2/21/2024,97879397783,57915502047,1,1.001
2/20/2024,97674633134,34053897085,0.999872,1
2/19/2024,97661857629,23917804511,1.001,0.999872
2/18/2024,97716632679,31182720082,1.001,1.001
2/17/2024,97583119423,43362560753,1.001,1.001
2/16/2024,97265775292,65392543064,1.001,1.001
2/15/2024,96979195440,61814799458,1,1.001
2/14/2024,96762387719,54791787593,1.001,1
2/13/2024,96695482935,47824376849,1.001,1.001
2/12/2024,96520553679,27518712758,1,1.001
2/11/2024,96349651424,24279485516,1,1
2/10/2024,96272021105,52877886393,1,1
2/9/2024,96268386138,38958319354,0.999985,1
2/8/2024,96220233913,26562400587,1,0.999985
2/7/2024,96117987590,27608938828,0.999341,1
2/6/2024,96120543212,27678042800,0.998849,0.999341
2/5/2024,96140803758,18404345878,1,0.998849
2/4/2024,96211660645,11557028281,0.999991,1
2/3/2024,96215760125,29248011345,0.999755,0.999991
2/2/2024,96250022549,33907893524,1,0.999755
2/1/2024,96142607457,40868337238,0.999085,1
1/31/2024,95993659300,37902467157,1.001,0.999085
1/30/2024,96108546238,29066678099,0.999945,1.001
1/29/2024,96013416643,23420993570,0.999685,0.999945
1/28/2024,96043727985,19069787352,0.999861,0.999685
1/27/2024,95549259110,37369102502,0.99967,0.999861
1/26/2024,95526771968,29799067539,1,0.99967
1/25/2024,95512604444,34376719826,0.999237,1
1/24/2024,95571888927,48884330114,1.001,0.999237
1/23/2024,94768937396,46035079244,0.99716,1.001
1/22/2024,94910190842,15304368381,0.999102,0.99716
1/21/2024,94983399557,17694847236,0.998815,0.999102
1/20/2024,94967646331,42051204444,0.999328,0.998815
1/19/2024,94955321534,42879390434,0.999013,0.999328
1/18/2024,95125787221,37676829080,0.999528,0.999013
1/17/2024,95104647040,37054375636,0.999885,0.999528
1/16/2024,95255892093,36097656951,0.999897,0.999885
1/15/2024,95050997231,26544840698,0.9961,0.999897
1/14/2024,94996286994,38653975131,1.001,0.9961
1/13/2024,95002649650,67333922909,1.001,1.001
1/12/2024,95062620422,61557663706,0.99878,1.001
1/11/2024,94504765888,62510692493,1,0.99878
1/10/2024,94064205858,58442929482,1,1
1/9/2024,94083713351,50835838966,1.001,1
1/8/2024,93704952522,27696550700,1.002,1.001
1/7/2024,93445427842,27041085276,1.001,1.002
1/6/2024,92858801169,47638169699,1.001,1.001
1/5/2024,92526809338,48270679451,1.001,1.001
1/4/2024,92142753305,79553858177,1.001,1.001
1/3/2024,91717780781,55213536982,1.002,1.001
1/2/2024,91730242123,30685670532,1.001,1.002
1/1/2024,91724474428,27381778801,0.999463,1.001
12/31/2023,91696771363,23439042289,1,0.999463
12/30/2023,91575330091,46556372880,1,1
12/29/2023,91563523684,52680701942,1,1
12/28/2023,91451080291,28022384343,1,1
12/27/2023,91384051293,52770796188,1,1
12/26/2023,91328934695,41165534736,1,1
12/25/2023,91321270664,41234400339,0.999609,1
12/24/2023,91288621400,29388059473,1,0.999609
12/23/2023,91196913162,44635692974,1.001,1
12/22/2023,91062560835,39129163966,1,1.001
12/21/2023,90953421967,46066433510,0.999983,1
12/20/2023,90960533051,40558974630,0.999857,0.999983
12/19/2023,90931108068,26709814114,0.999768,0.999857
12/18/2023,90872426680,27501138842,0.999338,0.999768
12/17/2023,90854983802,30705781959,0.999842,0.999338
12/16/2023,90736741067,28909374438,1,0.999842
12/15/2023,90827525608,44079621829,1,1
12/14/2023,90695509419,45597338991,1,1
12/13/2023,90618504336,45711368726,0.999058,1
12/12/2023,90552653810,68385547067,0.999594,0.999058
12/11/2023,90619185009,28239939603,1,0.999594
12/10/2023,90697180085,40425777687,1.001,1
12/9/2023,90313892605,44638253277,1.001,1.001
12/8/2023,90118570092,48338247199,0.999933,1.001
12/7/2023,89947739515,53067615053,0.999586,0.999933
12/6/2023,89954651881,36205076863,1,0.999586
12/5/2023,89712226019,67520339128,1,1
12/4/2023,89672338131,21214390259,0.999894,1
12/3/2023,89567299872,28822357544,1.001,0.999894
